CustomerID,Gender,Age,SeniorCitizen,TenureMonths,MonthlyCharges,TotalCharges,ContractType,InternetService,PaymentMethod,SupportTickets,SatisfactionScore,Churn
CUST101733,Female,50,0,20,88,1748.49,Month-to-month,Fiber,UPI,2,2,1
CUST101734,Male,30,0,22,161,3540.23,Two year,Fiber,Credit Card,1,3,1
CUST101735,Female,31,0,46,128,5958.3,One year,Fiber,Cash,3,4,1
CUST101736,Male,73,1,14,189,2616.35,Month-to-month,DSL,UPI,2,2,0
CUST101737,Male,50,0,24,197,4620.76,Month-to-month,DSL,Bank Transfer,2,3,0
CUST101738,Female,46,0,35,23,874.11,Month-to-month,DSL,UPI,3,3,0
CUST101739,Female,60,1,50,91,4528.14,Month-to-month,Fiber,Credit Card,1,2,0
CUST101740,Male,66,1,14,36,502.67,Two year,DSL,Credit Card,2,1,1
CUST101741,Female,53,0,67,133,8901.27,One year,DSL,UPI,2,1,0
CUST101742,Male,75,1,20,104,2055.75,Two year,Fiber,Credit Card,2,1,0
CUST101743,Female,61,1,12,76,868.84,One year,DSL,Cash,0,3,0
CUST101744,Male,27,0,18,126,2259.0,One year,None,Credit Card,1,1,0
CUST101745,Male,48,0,33,67,2163.2,Month-to-month,Fiber,UPI,2,4,0
CUST101746,Female,23,0,67,191,12865.55,One year,None,UPI,1,1,0
CUST101747,Male,74,1,51,192,9852.79,One year,DSL,Cash,2,1,0
CUST101748,Male,18,0,26,136,3563.66,Two year,DSL,Cash,1,3,0
CUST101749,Female,24,0,28,180,5066.06,Month-to-month,DSL,UPI,1,5,0
CUST101750,Female,75,1,27,50,1265.03,One year,Fiber,Bank Transfer,2,4,0
CUST101751,Male,44,0,34,131,4510.55,Month-to-month,DSL,Cash,0,3,0
CUST101752,Female,38,0,7,66,439.54,One year,DSL,Bank Transfer,2,4,0
CUST101753,Male,45,0,15,153,2362.51,Two year,None,Credit Card,4,4,0
CUST101754,Male,33,0,35,127,4529.87,One year,DSL,Credit Card,0,1,0
CUST101755,Female,73,1,29,91,2626.92,Month-to-month,Fiber,Cash,1,4,0
CUST101756,Female,63,1,17,90,1417.87,Month-to-month,Fiber,Cash,1,1,0
CUST101757,Female,40,0,1,181,192.57,Month-to-month,DSL,UPI,2,4,1
CUST101758,Male,69,1,48,127,6038.14,One year,Fiber,Credit Card,1,5,1
CUST101759,Female,37,0,3,72,186.02,Month-to-month,Fiber,Cash,1,4,0
CUST101760,Male,55,0,6,161,955.45,Two year,DSL,UPI,1,2,0
CUST101761,Female,71,1,38,35,1377.38,Month-to-month,DSL,Bank Transfer,1,1,0
CUST101762,Male,42,0,12,190,2302.49,Month-to-month,Fiber,UPI,4,5,0
CUST101763,Male,45,0,30,135,4126.95,One year,DSL,Credit Card,1,1,0
CUST101764,Female,22,0,70,92,6400.28,One year,Fiber,UPI,2,5,0
CUST101765,Male,73,1,62,93,5822.35,Two year,Fiber,UPI,2,1,0
CUST101766,Male,38,0,55,100,5538.75,Month-to-month,DSL,Cash,1,2,0
CUST101767,Male,35,0,41,31,1304.67,Month-to-month,None,UPI,2,2,0
CUST101768,Female,64,1,60,147,8875.58,Month-to-month,DSL,Credit Card,1,5,1
CUST101769,Male,23,0,41,89,3690.46,Month-to-month,DSL,UPI,3,3,0
CUST101770,Female,74,1,55,166,9049.15,Two year,Fiber,UPI,3,1,0
CUST101771,Male,46,0,35,60,2071.12,Month-to-month,DSL,Credit Card,2,3,0
CUST101772,Male,36,0,67,200,13448.73,Two year,Fiber,Bank Transfer,1,4,0
CUST101773,Female,50,0,6,176,1080.19,One year,None,Bank Transfer,3,2,0
CUST101774,Male,18,0,53,78,4185.97,One year,DSL,Credit Card,6,1,0
CUST101775,Male,62,1,0,108,10.21,Two year,DSL,Bank Transfer,2,2,0
CUST101776,Male,20,0,43,43,1822.45,Month-to-month,DSL,UPI,1,4,1
CUST101777,Female,59,0,44,163,7130.97,Month-to-month,Fiber,Cash,3,5,0
CUST101778,Female,38,0,46,199,9071.68,One year,DSL,Credit Card,2,1,1
CUST101779,Female,52,0,12,99,1214.37,Month-to-month,DSL,UPI,1,1,0
CUST101780,Male,58,0,21,153,3140.67,Two year,Fiber,Cash,2,1,0
CUST101781,Female,57,0,20,184,3680.03,Two year,Fiber,UPI,1,5,0
CUST101782,Male,20,0,8,151,1202.25,Two year,DSL,Credit Card,2,2,0
CUST101783,Male,42,0,25,111,2830.72,Two year,None,UPI,3,5,0
CUST101784,Male,62,1,8,185,1594.68,One year,DSL,Credit Card,1,2,0
CUST101785,Female,55,0,14,188,2612.62,One year,Fiber,UPI,1,1,0
CUST101786,Female,62,1,9,111,1025.25,Month-to-month,DSL,Cash,5,5,0
CUST101787,Female,72,1,41,100,4099.91,One year,Fiber,Cash,1,4,0
CUST101788,Male,37,0,71,161,11386.22,Month-to-month,DSL,Cash,1,5,0
CUST101789,Female,69,1,23,90,2129.08,Two year,DSL,Bank Transfer,1,2,0
CUST101790,Female,61,1,48,198,9523.99,Two year,DSL,UPI,0,1,0
CUST101791,Male,62,1,25,84,2129.47,Month-to-month,None,UPI,2,2,0
CUST101792,Female,51,0,36,71,2600.88,Month-to-month,DSL,Cash,5,3,1
CUST101793,Female,38,0,67,49,3328.24,Month-to-month,DSL,Credit Card,1,1,1
CUST101794,Female,73,1,49,118,5773.77,One year,Fiber,Bank Transfer,2,4,0
CUST101795,Female,72,1,23,177,4123.52,One year,DSL,UPI,4,4,0
CUST101796,Female,65,1,18,117,2097.88,One year,Fiber,UPI,3,3,0
CUST101797,Female,40,0,59,61,3538.79,Two year,Fiber,Bank Transfer,2,2,0
CUST101798,Male,23,0,38,158,6028.92,Month-to-month,DSL,Bank Transfer,0,4,0
CUST101799,Male,68,1,17,46,849.77,One year,Fiber,Cash,3,2,0
CUST101800,Male,70,1,18,171,3044.58,One year,DSL,Bank Transfer,3,1,0
CUST101801,Female,30,0,35,186,6430.94,Month-to-month,Fiber,Cash,0,5,0
CUST101802,Female,66,1,54,91,4920.32,Month-to-month,Fiber,Bank Transfer,1,1,0
CUST101803,Male,40,0,68,37,2463.66,Two year,Fiber,Bank Transfer,2,2,1
CUST101804,Male,26,0,46,96,4387.61,Two year,DSL,UPI,6,3,0
CUST101805,Female,34,0,48,64,3076.72,One year,DSL,Cash,2,1,0
CUST101806,Female,19,0,32,134,4139.89,Two year,Fiber,Bank Transfer,1,4,0
CUST101807,Female,36,0,20,106,2097.15,Month-to-month,Fiber,Bank Transfer,3,1,0
CUST101808,Female,36,0,21,159,3319.81,Two year,DSL,UPI,1,1,0
CUST101809,Female,73,1,47,196,9304.47,Month-to-month,DSL,Credit Card,5,1,0
CUST101810,Female,24,0,36,178,6400.18,Month-to-month,None,UPI,1,3,0
CUST101811,Male,71,1,14,111,1660.6,Month-to-month,Fiber,Cash,3,2,0
CUST101812,Male,59,0,34,41,1455.78,Two year,Fiber,Credit Card,2,3,0
CUST101813,Female,59,0,70,191,13392.41,Month-to-month,Fiber,Bank Transfer,2,4,0
CUST101814,Male,37,0,31,111,3458.89,Month-to-month,DSL,Cash,3,2,0
CUST101815,Male,26,0,10,96,976.25,Month-to-month,Fiber,Credit Card,2,4,0
CUST101816,Female,34,0,9,44,402.77,Month-to-month,Fiber,Cash,1,2,0
CUST101817,Male,44,0,72,127,9069.97,Month-to-month,DSL,UPI,2,2,0
CUST101818,Female,64,1,56,198,11105.39,One year,Fiber,Credit Card,0,1,0
CUST101819,Female,19,0,24,154,3700.77,Month-to-month,Fiber,Credit Card,2,1,0
CUST101820,Male,53,0,1,128,138.5,Month-to-month,None,Credit Card,3,3,1
CUST101821,Male,36,0,63,153,9726.09,Month-to-month,DSL,Bank Transfer,1,2,1
CUST101822,Male,34,0,34,43,1451.63,Month-to-month,Fiber,UPI,0,4,0
CUST101823,Female,22,0,6,38,174.74,Month-to-month,DSL,Credit Card,2,1,0
CUST101824,Female,56,0,17,102,1705.97,One year,Fiber,Cash,2,4,0
CUST101825,Female,35,0,66,134,8885.77,Month-to-month,DSL,Bank Transfer,2,1,0
CUST101826,Female,70,1,41,28,1162.22,Month-to-month,Fiber,UPI,1,2,0
CUST101827,Male,71,1,38,131,4980.3,One year,DSL,UPI,0,4,0
CUST101828,Male,24,0,40,183,7251.33,One year,Fiber,UPI,3,3,1
CUST101829,Male,34,0,23,121,2842.89,Month-to-month,Fiber,UPI,1,3,0
CUST101830,Female,56,0,59,187,11002.42,Month-to-month,Fiber,Bank Transfer,0,3,0
CUST101831,Female,53,0,45,171,7713.03,Month-to-month,DSL,UPI,2,1,1
CUST101832,Male,57,0,18,67,1200.98,Month-to-month,DSL,Cash,3,1,0
CUST101833,Female,62,1,67,88,5816.58,Month-to-month,Fiber,Cash,1,3,1
CUST101834,Female,21,0,41,200,8218.52,Month-to-month,Fiber,Cash,5,4,0
CUST101835,Male,55,0,31,189,5799.09,Month-to-month,DSL,Credit Card,1,1,1
CUST101836,Male,42,0,38,138,5260.82,One year,Fiber,UPI,0,3,0
CUST101837,Female,22,0,35,64,2213.8,Two year,DSL,Cash,3,1,0
CUST101838,Female,47,0,35,144,5030.4,One year,Fiber,UPI,0,5,0
CUST101839,Male,29,0,2,33,101.48,One year,DSL,Bank Transfer,2,4,0
CUST101840,Female,21,0,72,176,12608.91,Month-to-month,DSL,Cash,0,2,0
CUST101841,Male,41,0,7,153,1225.93,Month-to-month,None,Credit Card,4,4,1
CUST101842,Male,46,0,69,154,10583.72,Month-to-month,Fiber,Credit Card,1,2,0
CUST101843,Male,26,0,40,56,2274.91,One year,Fiber,Bank Transfer,3,3,1
CUST101844,Female,21,0,67,72,4869.09,One year,DSL,Cash,0,1,0
CUST101845,Male,68,1,12,37,520.37,Two year,DSL,Bank Transfer,1,3,1
CUST101846,Male,41,0,48,57,2702.57,Month-to-month,Fiber,Credit Card,2,2,0
CUST101847,Male,31,0,59,148,8694.59,Month-to-month,DSL,Credit Card,2,5,0
CUST101848,Male,22,0,1,63,117.85,One year,DSL,UPI,2,2,1
CUST101849,Female,35,0,59,66,3921.23,One year,DSL,Bank Transfer,0,1,0
CUST101850,Male,59,0,4,54,244.34,Month-to-month,DSL,Credit Card,1,5,1
CUST101851,Male,74,1,43,79,3466.88,One year,DSL,Cash,4,1,0
CUST101852,Male,36,0,26,109,2838.78,Month-to-month,Fiber,Cash,1,5,0
CUST101853,Female,29,0,31,71,2210.04,One year,Fiber,Credit Card,2,1,0
CUST101854,Female,35,0,20,27,606.46,Month-to-month,Fiber,Bank Transfer,5,2,1
CUST101855,Male,34,0,7,126,890.81,One year,DSL,Bank Transfer,2,2,0
CUST101856,Male,47,0,71,188,13297.29,One year,Fiber,Cash,5,2,0
CUST101857,Male,41,0,49,150,7305.08,Two year,DSL,Credit Card,4,2,1
CUST101858,Male,28,0,66,161,10612.63,Two year,DSL,Cash,3,5,0
CUST101859,Female,52,0,43,115,4962.82,Month-to-month,DSL,Bank Transfer,2,4,0
CUST101860,Male,40,0,57,45,2612.92,Month-to-month,Fiber,Credit Card,1,4,0
CUST101861,Female,34,0,2,130,379.88,Month-to-month,Fiber,Cash,1,3,1
CUST101862,Male,18,0,69,142,9785.68,Month-to-month,DSL,Credit Card,3,4,0
CUST101863,Female,32,0,1,187,116.94,Month-to-month,None,UPI,3,3,1
CUST101864,Female,49,0,43,70,2930.26,Month-to-month,Fiber,Cash,1,2,0
CUST101865,Female,26,0,1,142,131.28,One year,DSL,Cash,4,1,0
CUST101866,Female,32,0,34,24,815.51,Month-to-month,DSL,UPI,2,4,0
CUST101867,Female,45,0,29,96,2814.73,Month-to-month,None,Bank Transfer,5,4,1
CUST101868,Female,41,0,7,179,1375.37,One year,DSL,Cash,6,2,0
CUST101869,Male,52,0,21,20,450.9,One year,Fiber,Cash,1,2,1
CUST101870,Female,39,0,43,30,1294.31,One year,None,Bank Transfer,2,4,0
CUST101871,Female,44,0,57,200,11450.08,One year,Fiber,Credit Card,1,2,1
CUST101872,Male,36,0,35,27,865.83,Month-to-month,Fiber,UPI,2,4,0
CUST101873,Female,62,1,68,172,11708.48,Month-to-month,Fiber,Bank Transfer,2,1,1
CUST101874,Male,29,0,30,187,5528.64,Two year,Fiber,Credit Card,0,1,0
CUST101875,Female,37,0,46,51,2416.39,Month-to-month,Fiber,UPI,2,3,0
CUST101876,Female,18,0,54,47,2470.48,Month-to-month,DSL,Credit Card,0,4,0
CUST101877,Female,38,0,61,150,9199.74,Month-to-month,Fiber,Cash,5,1,0
CUST101878,Male,66,1,29,147,4303.61,Two year,None,UPI,2,1,0
CUST101879,Female,62,1,54,81,4447.69,One year,Fiber,Credit Card,0,5,1
CUST101880,Female,18,0,15,46,643.96,One year,Fiber,UPI,1,1,1
CUST101881,Male,27,0,11,64,701.09,Month-to-month,Fiber,Credit Card,3,3,0
CUST101882,Female,64,1,16,124,2033.14,Two year,Fiber,Credit Card,3,1,0
CUST101883,Female,49,0,15,111,1682.37,One year,DSL,Cash,2,2,1
CUST101884,Female,56,0,11,44,508.55,Month-to-month,Fiber,Bank Transfer,3,5,0
CUST101885,Male,39,0,7,63,477.89,One year,None,UPI,3,4,0
CUST101886,Female,35,0,2,193,369.39,Month-to-month,DSL,Cash,1,3,1
CUST101887,Female,65,1,15,161,2366.86,Month-to-month,None,UPI,0,1,0
CUST101888,Female,63,1,29,155,4455.47,Month-to-month,None,Bank Transfer,2,4,1
CUST101889,Female,49,0,22,195,4285.54,One year,None,Cash,3,1,0
CUST101890,Male,44,0,4,161,606.72,Month-to-month,Fiber,Bank Transfer,0,5,1
CUST101891,Female,45,0,64,99,6321.72,One year,DSL,Cash,3,4,0
CUST101892,Female,35,0,29,101,2927.82,One year,Fiber,Cash,1,2,0
CUST101893,Male,56,0,20,154,3155.93,One year,DSL,Cash,2,2,0
CUST101894,Female,66,1,69,107,7328.11,Month-to-month,DSL,Cash,0,4,0
CUST101895,Male,46,0,21,196,4078.07,Month-to-month,None,Credit Card,2,2,0
CUST101896,Male,35,0,71,146,10363.88,Month-to-month,Fiber,UPI,3,3,0
CUST101897,Male,61,1,31,74,2242.49,Month-to-month,DSL,Credit Card,2,5,1
CUST101898,Male,25,0,32,160,4967.86,Two year,DSL,Credit Card,0,3,0
CUST101899,Female,71,1,15,75,1094.22,Two year,Fiber,Credit Card,1,4,0
CUST101900,Female,48,0,37,34,1244.91,Month-to-month,Fiber,Cash,2,3,0
CUST101901,Female,51,0,13,77,1010.1,Month-to-month,Fiber,Cash,0,5,1
CUST101902,Female,24,0,35,182,6321.57,Two year,DSL,Bank Transfer,3,5,0
CUST101903,Male,53,0,22,107,2437.65,Month-to-month,Fiber,UPI,0,4,0
CUST101904,Female,35,0,65,116,7578.84,Month-to-month,DSL,Bank Transfer,1,3,0
CUST101905,Male,55,0,1,163,107.6,Month-to-month,DSL,Bank Transfer,3,5,1
CUST101906,Female,26,0,72,27,1913.43,One year,Fiber,UPI,2,4,0
CUST101907,Female,26,0,64,192,12253.66,Two year,Fiber,UPI,1,5,0
CUST101908,Male,63,1,66,59,3840.37,Two year,Fiber,Bank Transfer,1,1,0
CUST101909,Female,25,0,51,33,1740.38,Month-to-month,Fiber,Bank Transfer,0,1,1
CUST101910,Female,68,1,61,72,4338.67,One year,Fiber,Bank Transfer,3,5,0
CUST101911,Male,52,0,22,146,3217.24,One year,None,Cash,2,4,0
CUST101912,Female,35,0,25,174,4324.06,Month-to-month,Fiber,UPI,1,1,0
CUST101913,Female,22,0,67,194,12988.03,Month-to-month,Fiber,UPI,3,5,1
CUST101914,Female,31,0,54,99,5397.46,Two year,DSL,Credit Card,1,2,0
CUST101915,Male,45,0,5,134,685.88,Month-to-month,Fiber,Cash,1,3,1
CUST101916,Female,47,0,34,153,5220.18,Month-to-month,None,Cash,2,5,0
CUST101917,Male,21,0,21,74,1569.8,Month-to-month,DSL,UPI,6,1,0
CUST101918,Male,56,0,42,63,2670.17,Two year,Fiber,Cash,1,5,0
CUST101919,Female,37,0,14,37,465.59,One year,DSL,Bank Transfer,2,4,0
CUST101920,Female,42,0,59,35,2030.98,One year,DSL,UPI,4,1,0
CUST101921,Male,45,0,11,31,359.52,Month-to-month,Fiber,UPI,3,4,0
CUST101922,Female,29,0,48,167,7979.85,One year,DSL,Cash,3,4,0
CUST101923,Female,19,0,41,64,2606.41,One year,DSL,UPI,0,4,0
CUST101924,Male,60,1,37,112,4157.71,Two year,Fiber,Cash,3,5,0
CUST101925,Female,31,0,44,41,1859.2,Month-to-month,Fiber,Cash,0,1,1
CUST101926,Female,39,0,34,116,3986.72,Month-to-month,Fiber,Cash,1,4,0
CUST101927,Male,48,0,29,66,1993.94,Two year,None,Bank Transfer,2,2,0
CUST101928,Male,40,0,29,48,1399.33,One year,Fiber,Cash,3,3,1
CUST101929,Female,65,1,5,64,325.9,Month-to-month,Fiber,Cash,3,5,0
CUST101930,Female,37,0,66,96,6302.92,Month-to-month,Fiber,Credit Card,1,2,0
CUST101931,Male,55,0,6,28,195.73,Two year,Fiber,Credit Card,2,1,0
CUST101932,Female,72,1,51,43,2255.74,Month-to-month,DSL,Bank Transfer,6,3,0
CUST101933,Male,21,0,13,34,413.88,Month-to-month,DSL,Bank Transfer,0,4,0
CUST101934,Female,32,0,72,183,13198.3,Month-to-month,None,Cash,1,2,0
CUST101935,Female,41,0,14,32,503.94,Month-to-month,DSL,Credit Card,0,2,1
CUST101936,Male,42,0,20,110,2158.28,One year,DSL,Bank Transfer,5,4,0
CUST101937,Female,18,0,34,191,6521.45,Month-to-month,Fiber,UPI,2,4,0
CUST101938,Male,24,0,65,120,7830.29,Month-to-month,None,UPI,2,2,0
CUST101939,Female,74,1,1,90,-21.37,Month-to-month,DSL,Cash,1,1,0
CUST101940,Female,48,0,34,141,4767.22,Two year,Fiber,Credit Card,0,5,0
CUST101941,Male,29,0,19,95,1749.23,Two year,DSL,UPI,3,1,1
CUST101942,Male,59,0,9,183,1621.41,One year,Fiber,Credit Card,3,1,0
CUST101943,Male,22,0,24,135,3219.17,One year,Fiber,Bank Transfer,2,5,0
CUST101944,Male,61,1,65,80,5198.13,Month-to-month,DSL,Credit Card,2,1,0
CUST101945,Female,67,1,24,187,4533.33,Two year,None,Cash,4,3,0
CUST101946,Male,59,0,53,145,7745.98,One year,Fiber,Credit Card,2,4,0
CUST101947,Male,55,0,32,174,5576.74,Two year,DSL,UPI,2,2,1
CUST101948,Male,29,0,35,20,764.9,Month-to-month,DSL,Credit Card,2,5,1
CUST101949,Male,56,0,13,181,2394.52,Month-to-month,DSL,Credit Card,1,1,0
CUST101950,Female,35,0,64,87,5563.73,One year,Fiber,Credit Card,0,2,0
CUST101951,Male,19,0,53,107,5744.3,Month-to-month,DSL,Bank Transfer,1,3,0
CUST101952,Male,27,0,51,40,2043.35,Month-to-month,DSL,Cash,3,1,1
CUST101953,Female,32,0,2,180,372.38,One year,Fiber,UPI,3,1,0
CUST101954,Female,47,0,40,154,6111.6,Month-to-month,DSL,UPI,4,1,0
CUST101955,Male,61,1,5,22,128.0,One year,DSL,Credit Card,3,3,0
CUST101956,Female,75,1,24,70,1701.09,Month-to-month,Fiber,Credit Card,1,4,1
CUST101957,Female,34,0,12,98,1219.31,One year,DSL,Bank Transfer,2,2,0
CUST101958,Male,21,0,7,114,786.74,Month-to-month,Fiber,Cash,3,1,1
CUST101959,Male,24,0,20,142,2803.61,Two year,None,UPI,1,1,0
CUST101960,Male,58,0,67,25,1695.46,Month-to-month,Fiber,Cash,0,3,0
CUST101961,Male,48,0,24,176,4260.97,One year,Fiber,UPI,3,3,0
CUST101962,Male,68,1,67,36,2395.13,Month-to-month,Fiber,Credit Card,1,2,0
CUST101963,Female,72,1,44,136,5941.98,Month-to-month,Fiber,Bank Transfer,1,2,0
CUST101964,Male,56,0,59,79,4640.39,One year,DSL,Bank Transfer,1,1,0
CUST101965,Female,72,1,11,169,1938.38,Two year,DSL,Credit Card,0,1,1
CUST101966,Female,51,0,31,171,5252.31,Month-to-month,Fiber,Credit Card,1,1,0
CUST101967,Female,23,0,12,144,1677.97,Month-to-month,DSL,Credit Card,2,1,0
CUST101968,Male,67,1,30,100,3093.42,Month-to-month,Fiber,Cash,4,1,1
CUST101969,Female,55,0,19,104,1968.17,Month-to-month,Fiber,Credit Card,1,3,0
CUST101970,Male,62,1,17,70,1128.85,Two year,DSL,Cash,2,4,0
CUST101971,Male,75,1,59,197,11552.31,Month-to-month,Fiber,Credit Card,2,2,1
CUST101972,Male,68,1,62,158,9824.7,One year,Fiber,Bank Transfer,0,3,0
CUST101973,Female,51,0,5,90,466.76,Month-to-month,DSL,Cash,1,5,0
CUST101974,Female,61,1,31,189,5888.1,Month-to-month,Fiber,Bank Transfer,0,5,0
CUST101975,Female,32,0,42,58,2392.93,Month-to-month,DSL,Credit Card,3,5,0
CUST101976,Male,31,0,1,88,28.62,Month-to-month,Fiber,Credit Card,5,2,0
CUST101977,Female,23,0,59,67,3979.95,Month-to-month,Fiber,UPI,3,1,1
CUST101978,Female,67,1,22,144,3115.71,Month-to-month,Fiber,Cash,0,5,0
CUST101979,Male,54,0,30,76,2271.75,Two year,DSL,Cash,0,5,0
CUST101980,Male,67,1,4,40,115.74,Month-to-month,DSL,Cash,1,4,0
CUST101981,Male,49,0,33,101,3415.41,Month-to-month,None,Cash,1,3,0
CUST101982,Female,20,0,9,118,1108.12,Month-to-month,Fiber,Bank Transfer,1,2,1
CUST101983,Male,20,0,1,167,298.74,Month-to-month,Fiber,Cash,1,2,1
CUST101984,Female,39,0,10,34,371.94,Month-to-month,None,Bank Transfer,3,4,1
CUST101985,Male,39,0,49,88,4327.66,Month-to-month,Fiber,Credit Card,1,5,1
CUST101986,Female,27,0,30,198,5973.99,Two year,DSL,Bank Transfer,1,4,0
CUST101987,Female,68,1,55,95,5146.34,Two year,Fiber,Cash,2,1,0
CUST101988,Female,20,0,72,81,5742.86,Two year,None,Bank Transfer,2,5,1
CUST101989,Female,29,0,8,138,1139.57,Month-to-month,DSL,Cash,2,2,1
CUST101990,Male,46,0,20,56,1090.95,Month-to-month,Fiber,Bank Transfer,3,3,0
CUST101991,Female,65,1,72,153,11015.97,Two year,None,UPI,1,4,0
CUST101992,Female,34,0,27,45,1133.56,One year,DSL,Cash,0,4,0
CUST101993,Male,24,0,61,27,1621.07,Month-to-month,DSL,Bank Transfer,3,2,0
CUST101994,Male,30,0,6,23,119.93,Month-to-month,Fiber,Cash,4,5,0
CUST101995,Male,73,1,15,40,646.24,Month-to-month,DSL,Credit Card,4,5,0
CUST101996,Female,19,0,3,178,540.65,One year,Fiber,Bank Transfer,1,5,0
CUST101997,Female,21,0,3,168,435.0,Two year,Fiber,Bank Transfer,5,3,0
CUST101998,Male,27,0,39,44,1689.97,Month-to-month,DSL,UPI,1,3,0
CUST101999,Male,56,0,16,162,2647.46,Month-to-month,Fiber,Cash,2,5,0
CUST102000,Male,41,0,51,182,9259.43,Month-to-month,DSL,Bank Transfer,5,3,0
CUST102001,Female,34,0,51,196,10041.03,Month-to-month,DSL,UPI,3,4,1
CUST102002,Female,69,1,35,62,2142.66,One year,DSL,UPI,5,5,0
CUST102003,Male,23,0,37,188,6972.74,One year,Fiber,UPI,2,3,1
CUST102004,Female,36,0,49,56,2746.94,Month-to-month,DSL,Cash,4,4,0
CUST102005,Female,22,0,62,61,3776.59,One year,DSL,Cash,3,4,0
CUST102006,Male,49,0,62,194,11962.41,Month-to-month,None,Bank Transfer,3,3,0
CUST102007,Female,27,0,61,111,6690.33,One year,None,Cash,1,5,1
CUST102008,Female,26,0,6,80,492.17,One year,DSL,Cash,1,5,0
CUST102009,Male,44,0,26,161,4187.85,Month-to-month,DSL,Credit Card,0,3,0
CUST102010,Male,30,0,13,87,1104.35,One year,Fiber,Cash,2,3,0
CUST102011,Male,36,0,70,72,4996.27,Month-to-month,Fiber,Credit Card,1,1,0
CUST102012,Male,38,0,4,103,478.93,Month-to-month,None,Bank Transfer,1,4,1
CUST102013,Male,41,0,54,53,2911.52,Month-to-month,DSL,UPI,3,5,0
CUST102014,Female,55,0,1,95,132.31,Month-to-month,DSL,Credit Card,1,2,0
CUST102015,Female,21,0,61,116,7156.61,One year,Fiber,Bank Transfer,3,4,0
CUST102016,Female,41,0,20,171,3365.07,Month-to-month,Fiber,Credit Card,2,5,0
CUST102017,Male,52,0,20,167,3353.78,One year,Fiber,Cash,3,1,0
CUST102018,Male,20,0,9,49,371.52,Two year,Fiber,Bank Transfer,2,4,0
CUST102019,Female,21,0,57,107,6078.88,Month-to-month,Fiber,UPI,2,4,0
CUST102020,Female,74,1,38,26,972.5,Month-to-month,DSL,Credit Card,3,5,0
CUST102021,Male,54,0,4,55,186.02,Month-to-month,Fiber,Cash,2,2,0
CUST102022,Male,57,0,64,57,3646.0,Month-to-month,DSL,Bank Transfer,1,3,0
CUST102023,Female,65,1,12,71,959.55,Month-to-month,Fiber,Cash,2,2,0
CUST102024,Female,71,1,52,162,8437.08,One year,None,Bank Transfer,2,1,0
CUST102025,Female,52,0,44,193,8541.0,Month-to-month,Fiber,Credit Card,0,4,0
CUST102026,Male,48,0,31,170,5275.16,One year,DSL,Bank Transfer,0,5,0
CUST102027,Female,73,1,35,159,5481.26,Month-to-month,Fiber,Credit Card,2,4,0
CUST102028,Female,61,1,59,191,11237.46,Month-to-month,DSL,Bank Transfer,4,3,0
CUST102029,Male,42,0,10,162,1593.25,Month-to-month,DSL,Cash,2,2,1
CUST102030,Female,57,0,62,112,6941.88,Month-to-month,Fiber,Cash,2,2,0
CUST102031,Male,30,0,20,126,2550.22,Month-to-month,Fiber,Credit Card,4,1,0
CUST102032,Female,21,0,51,145,7438.07,One year,Fiber,UPI,2,5,0
CUST102033,Male,63,1,54,68,3689.44,One year,Fiber,Credit Card,3,3,0
CUST102034,Male,31,0,25,40,1053.02,Month-to-month,DSL,Cash,2,3,1
CUST102035,Male,30,0,67,34,2245.38,One year,DSL,Bank Transfer,2,5,0
CUST102036,Male,44,0,33,33,1117.07,Month-to-month,DSL,UPI,0,1,0
CUST102037,Male,23,0,51,61,3136.02,Month-to-month,Fiber,Cash,3,3,0
CUST102038,Female,34,0,51,34,1779.05,Two year,Fiber,UPI,1,1,0
CUST102039,Male,53,0,28,82,2259.35,Two year,None,Credit Card,1,5,1
CUST102040,Female,57,0,37,46,1794.06,Two year,Fiber,Cash,1,5,0
CUST102041,Male,66,1,41,112,4552.61,Month-to-month,Fiber,Credit Card,4,5,0
CUST102042,Female,52,0,20,124,2456.82,Two year,DSL,Cash,1,3,0
CUST102043,Female,34,0,41,72,2989.3,One year,DSL,Cash,2,5,0
CUST102044,Female,58,0,12,71,773.51,Month-to-month,Fiber,Credit Card,0,3,0
CUST102045,Male,19,0,63,82,5119.31,Two year,Fiber,Cash,2,1,0
CUST102046,Female,74,1,16,200,3204.33,Two year,Fiber,UPI,0,4,0
CUST102047,Female,30,0,8,76,516.83,One year,Fiber,UPI,4,1,0
CUST102048,Male,69,1,40,139,5520.15,Two year,None,Credit Card,1,3,0
CUST102049,Female,19,0,0,71,4.4,Month-to-month,DSL,Bank Transfer,5,2,0
CUST102050,Female,69,1,1,126,84.87,One year,DSL,UPI,2,2,1
CUST102051,Male,45,0,59,62,3747.1,Month-to-month,Fiber,Cash,2,4,1
CUST102052,Male,60,1,47,154,7274.26,Two year,DSL,Credit Card,4,5,1
CUST102053,Male,43,0,28,136,3830.56,One year,Fiber,Bank Transfer,0,1,0
CUST102054,Male,39,0,9,189,1708.02,Two year,DSL,Credit Card,1,1,0
CUST102055,Female,64,1,57,23,1349.34,Month-to-month,Fiber,UPI,5,3,0
CUST102056,Female,60,1,59,152,8970.89,One year,DSL,Cash,1,4,0
CUST102057,Male,72,1,20,99,1930.44,Month-to-month,DSL,UPI,1,5,0
